"id","source","coin","satoshis","wei","usdt","timestamp"
7536,0,"SC",73,,,1508400800.67626
7537,0,"BTS",1005,,,1508400800.67626
7538,0,"CVC",6090,,,1508400800.67626
7539,0,"DGB",181,,,1508400800.67626
7540,0,"GAME",32249,,,1508400800.67626
7541,0,"GRC",649,,,1508400800.67626
7542,0,"VRC",5894,,,1508400800.67626
7543,0,"FLDC",156,,,1508400800.67626
7544,0,"RIC",765,,,1508400800.67626
7545,0,"LTC",1049600,,,1508400800.67626
7546,0,"ARDR",4065,,,1508400800.67626
7547,0,"AMP",2280,,,1508400800.67626
7548,0,"EMC2",1616,,,1508400800.67626
7549,0,"CLAM",71537,,,1508400800.67626
7550,0,"OMG",140752,,,1508400800.67626
7551,0,"PASC",4980,,,1508400800.67626
7552,0,"BTM",7918,,,1508400800.67626
7553,0,"BCY",5496,,,1508400800.67626
7554,0,"GAS",361000,,,1508400800.67626
7555,0,"XEM",3978,,,1508400800.67626
7556,0,"LBC",3009,,,1508400800.67626
7557,0,"ZRX",4010,,,1508400800.67626
7558,0,"XBC",861935,,,1508400800.67626
7559,0,"FCT",284319,,,1508400800.67626
7560,0,"VTC",35105,,,1508400800.67626
7561,0,"BTC",100000000,,5615,1508400861.77929
7562,0,"ETH",5471358,100000000,307,1508400861.77929
7563,0,"NEOS",43383,,,1508400861.77929
7564,0,"NXT",1135,,,1508400861.77929
7565,0,"NMC",20047,,,1508400861.77929
7566,0,"SJCX",7457,,,1508400861.77929
7567,0,"NAV",17580,,,1508400861.77929
7568,0,"PPC",20500,,,1508400861.77929
7569,0,"XMR",1573184,,,1508400861.77929
7570,0,"POT",1277,,,1508400861.77929
7571,0,"SBD",17097,,,1508400861.77929
7572,0,"REP",326384,,,1508400861.77929
7573,0,"STEEM",18364,,,1508400861.77929
7574,0,"BCN",28,,,1508400861.77929
7575,0,"BLK",3126,,,1508400861.77929
7576,0,"GNO",1404312,,,1508400861.77929
7577,0,"BURST",115,,,1508400861.77929
7578,0,"DASH",5211042,,,1508400861.77929
7579,0,"NOTE",770,,,1508400861.77929
7580,0,"FLO",1216,,,1508400861.77929
7581,0,"BELA",1766,,,1508400861.77929
7582,0,"BTCD",1553815,,,1508400861.77929
7583,0,"DCR",476982,,,1508400861.77929
7584,0,"ETC",201307,,,1508400861.77929
7585,0,"STR",568,,,1508400861.77929
7586,0,"XRP",3771,,,1508400861.77929
7587,0,"ZEC",4003003,,,1508400861.77929
7588,0,"VIA",19362,,,1508400861.77929
7589,0,"XPM",2383,,,1508400861.77929
7590,0,"BCH",5845000,,,1508400861.77929
7591,0,"GNT",3880,,,1508400861.77929
7592,0,"PINK",382,,,1508400861.77929
7593,0,"EXP",31540,,,1508400861.77929
7594,0,"DOGE",19,,,1508400861.77929
7595,0,"NAUT",1916,,,1508400861.77929
7596,0,"NXC",3701,,,1508400861.77929
7597,0,"SYS",3366,,,1508400861.77929
7598,0,"XVC",4303,,,1508400861.77929
7599,0,"LSK",90196,,,1508400861.77929
7600,0,"MAID",6977,,,1508400861.77929
7601,0,"RADS",68431,,,1508400861.77929
7602,0,"STRAT",58341,,,1508400861.77929
7603,0,"XCP",148000,,,1508400861.77929
7604,0,"OMNI",399480,,,1508400861.77929
7605,0,"HUC",1292,,,1508400861.77929
7606,0,"SC",73,,,1508400861.77929
7607,0,"BTS",1005,,,1508400861.77929
7608,0,"CVC",6090,,,1508400861.77929
7609,0,"DGB",182,,,1508400861.77929
7610,0,"GAME",33360,,,1508400861.77929
7611,0,"GRC",648,,,1508400861.77929
7612,0,"VRC",5894,,,1508400861.77929
7613,0,"FLDC",156,,,1508400861.77929
7614,0,"RIC",765,,,1508400861.77929
7615,0,"LTC",1052154,,,1508400861.77929
7616,0,"ARDR",4065,,,1508400861.77929
7617,0,"AMP",2280,,,1508400861.77929
7618,0,"EMC2",1616,,,1508400861.77929
7619,0,"CLAM",71537,,,1508400861.77929
7620,0,"OMG",140752,,,1508400861.77929
7621,0,"PASC",4980,,,1508400861.77929
7622,0,"BTM",7918,,,1508400861.77929
7623,0,"BCY",5498,,,1508400861.77929
7624,0,"GAS",361000,,,1508400861.77929
7625,0,"XEM",3978,,,1508400861.77929
7626,0,"LBC",3009,,,1508400861.77929
7627,0,"ZRX",4010,,,1508400861.77929
7628,0,"XBC",861876,,,1508400861.77929
7629,0,"FCT",284319,,,1508400861.77929
7630,0,"VTC",35198,,,1508400861.77929
7631,0,"BTC",100000000,,5620,1508400922.38581
7632,0,"ETH",5483499,100000000,307.75289975,1508400922.38581
7633,0,"NEOS",43383,,,1508400922.38581
7634,0,"NXT",1135,,,1508400922.38581
7635,0,"NMC",20047,,,1508400922.38581
7636,0,"SJCX",7498,,,1508400922.38581
7637,0,"NAV",17580,,,1508400922.38581
7638,0,"PPC",20500,,,1508400922.38581
7639,0,"XMR",1573262,,,1508400922.38581
7640,0,"POT",1277,,,1508400922.38581
7641,0,"SBD",17097,,,1508400922.38581
7642,0,"REP",326384,,,1508400922.38581
7643,0,"STEEM",18364,,,1508400922.38581
7644,0,"BCN",27,,,1508400922.38581
7645,0,"BLK",3126,,,1508400922.38581
7646,0,"GNO",1404312,,,1508400922.38581
7647,0,"BURST",115,,,1508400922.38581
7648,0,"DASH",5211042,,,1508400922.38581
7649,0,"NOTE",770,,,1508400922.38581
7650,0,"FLO",1216,,,1508400922.38581
7651,0,"BELA",1766,,,1508400922.38581
7652,0,"BTCD",1549806,,,1508400922.38581
7653,0,"DCR",476662,,,1508400922.38581
7654,0,"ETC",200454,,,1508400922.38581
7655,0,"STR",567,,,1508400922.38581
7656,0,"XRP",3771,,,1508400922.38581
7657,0,"ZEC",4003037,,,1508400922.38581
7658,0,"VIA",19362,,,1508400922.38581
7659,0,"XPM",2383,,,1508400922.38581
7660,0,"BCH",5845000,,,1508400922.38581
7661,0,"GNT",3880,,,1508400922.38581
7662,0,"PINK",382,,,1508400922.38581
7663,0,"EXP",31540,,,1508400922.38581
7664,0,"DOGE",19,,,1508400922.38581
7665,0,"NAUT",1916,,,1508400922.38581
7666,0,"NXC",3681,,,1508400922.38581
7667,0,"SYS",3366,,,1508400922.38581
7668,0,"XVC",4303,,,1508400922.38581
7669,0,"LSK",90196,,,1508400922.38581
7670,0,"MAID",6977,,,1508400922.38581
7671,0,"RADS",68431,,,1508400922.38581
7672,0,"STRAT",58341,,,1508400922.38581
7673,0,"XCP",148000,,,1508400922.38581
7674,0,"OMNI",399480,,,1508400922.38581
7675,0,"HUC",1292,,,1508400922.38581
7676,0,"SC",73,,,1508400922.38581
7677,0,"BTS",1011,,,1508400922.38581
7678,0,"CVC",6090,,,1508400922.38581
7679,0,"DGB",182,,,1508400922.38581
7680,0,"GAME",33311,,,1508400922.38581
7681,0,"GRC",638,,,1508400922.38581
7682,0,"VRC",5894,,,1508400922.38581
7683,0,"FLDC",156,,,1508400922.38581
7684,0,"RIC",761,,,1508400922.38581
7685,0,"LTC",1052154,,,1508400922.38581
7686,0,"ARDR",4065,,,1508400922.38581
7687,0,"AMP",2280,,,1508400922.38581
7688,0,"EMC2",1599,,,1508400922.38581
7689,0,"CLAM",71537,,,1508400922.38581
7690,0,"OMG",140752,,,1508400922.38581
7691,0,"PASC",4980,,,1508400922.38581
7692,0,"BTM",7918,,,1508400922.38581
7693,0,"BCY",5784,,,1508400922.38581
7694,0,"GAS",361000,,,1508400922.38581
7695,0,"XEM",3982,,,1508400922.38581
7696,0,"LBC",3009,,,1508400922.38581
7697,0,"ZRX",4010,,,1508400922.38581
7698,0,"XBC",861876,,,1508400922.38581
7699,0,"FCT",284319,,,1508400922.38581
7700,0,"VTC",35422,,,1508400922.38581
7701,0,"BTC",100000000,,5619.6111004,1508400983.65902
7702,0,"ETH",5471364,100000000,307.75289975,1508400983.65902
7703,0,"NEOS",43383,,,1508400983.65902
7704,0,"NXT",1135,,,1508400983.65902
7705,0,"NMC",20047,,,1508400983.65902
7706,0,"SJCX",7498,,,1508400983.65902
7707,0,"NAV",17580,,,1508400983.65902
7708,0,"PPC",20500,,,1508400983.65902
7709,0,"XMR",1573321,,,1508400983.65902
7710,0,"POT",1275,,,1508400983.65902
7711,0,"SBD",17097,,,1508400983.65902
7712,0,"REP",326384,,,1508400983.65902
7713,0,"STEEM",18364,,,1508400983.65902
7714,0,"BCN",27,,,1508400983.65902
7715,0,"BLK",3126,,,1508400983.65902
7716,0,"GNO",1404312,,,1508400983.65902
7717,0,"BURST",115,,,1508400983.65902
7718,0,"DASH",5211150,,,1508400983.65902
7719,0,"NOTE",770,,,1508400983.65902
7720,0,"FLO",1216,,,1508400983.65902
7721,0,"BELA",1766,,,1508400983.65902
7722,0,"BTCD",1549806,,,1508400983.65902
7723,0,"DCR",476662,,,1508400983.65902
7724,0,"ETC",200454,,,1508400983.65902
7725,0,"STR",569,,,1508400983.65902
7726,0,"XRP",3768,,,1508400983.65902
7727,0,"ZEC",4004079,,,1508400983.65902
7728,0,"VIA",19362,,,1508400983.65902
7729,0,"XPM",2383,,,1508400983.65902
7730,0,"BCH",5845001,,,1508400983.65902
7731,0,"GNT",3881,,,1508400983.65902
7732,0,"PINK",382,,,1508400983.65902
7733,0,"EXP",31540,,,1508400983.65902
7734,0,"DOGE",19,,,1508400983.65902
7735,0,"NAUT",1916,,,1508400983.65902
7736,0,"NXC",3616,,,1508400983.65902
7737,0,"SYS",3366,,,1508400983.65902
7738,0,"XVC",4303,,,1508400983.65902
7739,0,"LSK",90080,,,1508400983.65902
7740,0,"MAID",6943,,,1508400983.65902
7741,0,"RADS",68431,,,1508400983.65902
7742,0,"STRAT",58341,,,1508400983.65902
7743,0,"XCP",148000,,,1508400983.65902
7744,0,"OMNI",399480,,,1508400983.65902
7745,0,"HUC",1293,,,1508400983.65902
7746,0,"SC",73,,,1508400983.65902
7747,0,"BTS",1011,,,1508400983.65902
7748,0,"CVC",6090,,,1508400983.65902
7749,0,"DGB",181,,,1508400983.65902
7750,0,"GAME",32281,,,1508400983.65902
7751,0,"GRC",634,,,1508400983.65902
7752,0,"VRC",5894,,,1508400983.65902
7753,0,"FLDC",156,,,1508400983.65902
7754,0,"RIC",761,,,1508400983.65902
7755,0,"LTC",1050600,,,1508400983.65902
7756,0,"ARDR",4065,,,1508400983.65902
7757,0,"AMP",2280,,,1508400983.65902
7758,0,"EMC2",1580,,,1508400983.65902
7759,0,"CLAM",71537,,,1508400983.65902
7760,0,"OMG",140752,,,1508400983.65902
7761,0,"PASC",4980,,,1508400983.65902
7762,0,"BTM",7918,,,1508400983.65902
7763,0,"BCY",5566,,,1508400983.65902
7764,0,"GAS",360855,,,1508400983.65902
7765,0,"XEM",3981,,,1508400983.65902
7766,0,"LBC",3009,,,1508400983.65902
7767,0,"ZRX",4010,,,1508400983.65902
7768,0,"XBC",861876,,,1508400983.65902
7769,0,"FCT",284319,,,1508400983.65902
7770,0,"VTC",35456,,,1508400983.65902
7771,0,"BTC",100000000,,5618.01376631,1508401045.44053
7772,0,"ETH",5471359,100000000,306.83138009,1508401045.44053
7773,0,"NEOS",43383,,,1508401045.44053
7774,0,"NXT",1135,,,1508401045.44053
7775,0,"NMC",20047,,,1508401045.44053
7776,0,"SJCX",7498,,,1508401045.44053
7777,0,"NAV",17468,,,1508401045.44053
7778,0,"PPC",20500,,,1508401045.44053
7779,0,"XMR",1573401,,,1508401045.44053
7780,0,"POT",1275,,,1508401045.44053
7781,0,"SBD",17097,,,1508401045.44053
7782,0,"REP",326384,,,1508401045.44053
7783,0,"STEEM",18364,,,1508401045.44053
7784,0,"BCN",27,,,1508401045.44053
7785,0,"BLK",3126,,,1508401045.44053
7786,0,"GNO",1404312,,,1508401045.44053
7787,0,"BURST",115,,,1508401045.44053
7788,0,"DASH",5238398,,,1508401045.44053
7789,0,"NOTE",770,,,1508401045.44053
7790,0,"FLO",1216,,,1508401045.44053
7791,0,"BELA",1766,,,1508401045.44053
7792,0,"BTCD",1549806,,,1508401045.44053
7793,0,"DCR",476738,,,1508401045.44053
7794,0,"ETC",201265,,,1508401045.44053
7795,0,"STR",572,,,1508401045.44053
7796,0,"XRP",3768,,,1508401045.44053
7797,0,"ZEC",4022971,,,1508401045.44053
7798,0,"VIA",19362,,,1508401045.44053
7799,0,"XPM",2383,,,1508401045.44053
7800,0,"BCH",5845001,,,1508401045.44053
7801,0,"GNT",3881,,,1508401045.44053
7802,0,"PINK",378,,,1508401045.44053
7803,0,"EXP",31508,,,1508401045.44053
7804,0,"DOGE",18,,,1508401045.44053
7805,0,"NAUT",1916,,,1508401045.44053
7806,0,"NXC",3668,,,1508401045.44053
7807,0,"SYS",3366,,,1508401045.44053
7808,0,"XVC",4303,,,1508401045.44053
7809,0,"LSK",90880,,,1508401045.44053
7810,0,"MAID",6943,,,1508401045.44053
7811,0,"RADS",68431,,,1508401045.44053
7812,0,"STRAT",58851,,,1508401045.44053
7813,0,"XCP",148000,,,1508401045.44053
7814,0,"OMNI",399480,,,1508401045.44053
7815,0,"HUC",1293,,,1508401045.44053
7816,0,"SC",73,,,1508401045.44053
7817,0,"BTS",1014,,,1508401045.44053
7818,0,"CVC",6090,,,1508401045.44053
7819,0,"DGB",181,,,1508401045.44053
7820,0,"GAME",32267,,,1508401045.44053
7821,0,"GRC",634,,,1508401045.44053
7822,0,"VRC",5894,,,1508401045.44053
7823,0,"FLDC",156,,,1508401045.44053
7824,0,"RIC",761,,,1508401045.44053
7825,0,"LTC",1053900,,,1508401045.44053
7826,0,"ARDR",4065,,,1508401045.44053
7827,0,"AMP",2280,,,1508401045.44053
7828,0,"EMC2",1583,,,1508401045.44053
7829,0,"CLAM",71537,,,1508401045.44053
7830,0,"OMG",140752,,,1508401045.44053
7831,0,"PASC",4980,,,1508401045.44053
7832,0,"BTM",8002,,,1508401045.44053
7833,0,"BCY",5585,,,1508401045.44053
7834,0,"GAS",360855,,,1508401045.44053
7835,0,"XEM",3982,,,1508401045.44053
7836,0,"LBC",3009,,,1508401045.44053
7837,0,"ZRX",4010,,,1508401045.44053
7838,0,"XBC",861876,,,1508401045.44053
7839,0,"FCT",284319,,,1508401045.44053
7840,0,"VTC",35297,,,1508401045.44053
7841,0,"BTC",100000000,,5630,1508401105.94422
7842,0,"ETH",5463609,100000000,307.75289905,1508401105.94422
7843,0,"NEOS",43383,,,1508401105.94422
7844,0,"NXT",1133,,,1508401105.94422
7845,0,"NMC",20047,,,1508401105.94422
7846,0,"SJCX",7498,,,1508401105.94422
7847,0,"NAV",17315,,,1508401105.94422
7848,0,"PPC",20500,,,1508401105.94422
7849,0,"XMR",1575078,,,1508401105.94422
7850,0,"POT",1275,,,1508401105.94422
7851,0,"SBD",17097,,,1508401105.94422
7852,0,"REP",326384,,,1508401105.94422
7853,0,"STEEM",18365,,,1508401105.94422
7854,0,"BCN",27,,,1508401105.94422
7855,0,"BLK",3126,,,1508401105.94422
7856,0,"GNO",1404312,,,1508401105.94422
7857,0,"BURST",115,,,1508401105.94422
7858,0,"DASH",5238364,,,1508401105.94422
7859,0,"NOTE",770,,,1508401105.94422
7860,0,"FLO",1216,,,1508401105.94422
7861,0,"BELA",1766,,,1508401105.94422
7862,0,"BTCD",1549806,,,1508401105.94422
7863,0,"DCR",485990,,,1508401105.94422
7864,0,"ETC",201265,,,1508401105.94422
7865,0,"STR",568,,,1508401105.94422
7866,0,"XRP",3764,,,1508401105.94422
7867,0,"ZEC",4004193,,,1508401105.94422
7868,0,"VIA",19306,,,1508401105.94422
7869,0,"XPM",2383,,,1508401105.94422
7870,0,"BCH",5845000,,,1508401105.94422
7871,0,"GNT",3881,,,1508401105.94422
7872,0,"PINK",378,,,1508401105.94422
7873,0,"EXP",31508,,,1508401105.94422
7874,0,"DOGE",19,,,1508401105.94422
7875,0,"NAUT",1916,,,1508401105.94422
7876,0,"NXC",3601,,,1508401105.94422
7877,0,"SYS",3366,,,1508401105.94422
7878,0,"XVC",4303,,,1508401105.94422
7879,0,"LSK",89544,,,1508401105.94422
7880,0,"MAID",6943,,,1508401105.94422
7881,0,"RADS",68431,,,1508401105.94422
7882,0,"STRAT",58851,,,1508401105.94422
7883,0,"XCP",148000,,,1508401105.94422
7884,0,"OMNI",396001,,,1508401105.94422
7885,0,"HUC",1293,,,1508401105.94422
7886,0,"SC",74,,,1508401105.94422
7887,0,"BTS",1011,,,1508401105.94422
7888,0,"CVC",6090,,,1508401105.94422
7889,0,"DGB",182,,,1508401105.94422
7890,0,"GAME",32267,,,1508401105.94422
7891,0,"GRC",631,,,1508401105.94422
7892,0,"VRC",5894,,,1508401105.94422
7893,0,"FLDC",156,,,1508401105.94422
7894,0,"RIC",761,,,1508401105.94422
7895,0,"LTC",1055500,,,1508401105.94422
7896,0,"ARDR",4065,,,1508401105.94422
7897,0,"AMP",2280,,,1508401105.94422
7898,0,"EMC2",1583,,,1508401105.94422
7899,0,"CLAM",71537,,,1508401105.94422
7900,0,"OMG",140752,,,1508401105.94422
7901,0,"PASC",4980,,,1508401105.94422
7902,0,"BTM",8002,,,1508401105.94422
7903,0,"BCY",5612,,,1508401105.94422
7904,0,"GAS",360855,,,1508401105.94422
7905,0,"XEM",3981,,,1508401105.94422
7906,0,"LBC",3010,,,1508401105.94422
7907,0,"ZRX",4001,,,1508401105.94422
7908,0,"XBC",861876,,,1508401105.94422
7909,0,"FCT",284319,,,1508401105.94422
7910,0,"VTC",35082,,,1508401105.94422
7911,0,"BTC",100000000,,5632.7,1508401166.48658
7912,0,"ETH",5460525,100000000,307.7529,1508401166.48658
7913,0,"NEOS",43383,,,1508401166.48658
7914,0,"NXT",1133,,,1508401166.48658
7915,0,"NMC",20047,,,1508401166.48658
7916,0,"SJCX",7498,,,1508401166.48658
7917,0,"NAV",17229,,,1508401166.48658
7918,0,"PPC",20500,,,1508401166.48658
7919,0,"XMR",1575162,,,1508401166.48658
7920,0,"POT",1275,,,1508401166.48658
7921,0,"SBD",17097,,,1508401166.48658
7922,0,"REP",326384,,,1508401166.48658
7923,0,"STEEM",18477,,,1508401166.48658
7924,0,"BCN",27,,,1508401166.48658
7925,0,"BLK",3121,,,1508401166.48658
7926,0,"GNO",1404312,,,1508401166.48658
7927,0,"BURST",115,,,1508401166.48658
7928,0,"DASH",5211345,,,1508401166.48658
7929,0,"NOTE",770,,,1508401166.48658
7930,0,"FLO",1216,,,1508401166.48658
7931,0,"BELA",1766,,,1508401166.48658
7932,0,"BTCD",1549806,,,1508401166.48658
7933,0,"DCR",485990,,,1508401166.48658
7934,0,"ETC",199765,,,1508401166.48658
7935,0,"STR",569,,,1508401166.48658
7936,0,"XRP",3761,,,1508401166.48658
7937,0,"ZEC",4004249,,,1508401166.48658
7938,0,"VIA",19306,,,1508401166.48658
7939,0,"XPM",2383,,,1508401166.48658
7940,0,"BCH",5845000,,,1508401166.48658
7941,0,"GNT",3881,,,1508401166.48658
7942,0,"PINK",378,,,1508401166.48658
7943,0,"EXP",31600,,,1508401166.48658
7944,0,"DOGE",19,,,1508401166.48658
7945,0,"NAUT",1916,,,1508401166.48658
7946,0,"NXC",3596,,,1508401166.48658
7947,0,"SYS",3366,,,1508401166.48658
7948,0,"XVC",4303,,,1508401166.48658
7949,0,"LSK",89544,,,1508401166.48658
7950,0,"MAID",6957,,,1508401166.48658
7951,0,"RADS",68431,,,1508401166.48658
7952,0,"STRAT",59055,,,1508401166.48658
7953,0,"XCP",148000,,,1508401166.48658
7954,0,"OMNI",396000,,,1508401166.48658
7955,0,"HUC",1293,,,1508401166.48658
7956,0,"SC",74,,,1508401166.48658
7957,0,"BTS",1011,,,1508401166.48658
7958,0,"CVC",6090,,,1508401166.48658
7959,0,"DGB",182,,,1508401166.48658
7960,0,"GAME",32267,,,1508401166.48658
7961,0,"GRC",630,,,1508401166.48658
7962,0,"VRC",5894,,,1508401166.48658
7963,0,"FLDC",156,,,1508401166.48658
7964,0,"RIC",761,,,1508401166.48658
7965,0,"LTC",1056000,,,1508401166.48658
7966,0,"ARDR",4065,,,1508401166.48658
7967,0,"AMP",2280,,,1508401166.48658
7968,0,"EMC2",1583,,,1508401166.48658
7969,0,"CLAM",71537,,,1508401166.48658
7970,0,"OMG",140405,,,1508401166.48658
7971,0,"PASC",4980,,,1508401166.48658
7972,0,"BTM",8002,,,1508401166.48658
7973,0,"BCY",5618,,,1508401166.48658
7974,0,"GAS",360855,,,1508401166.48658
7975,0,"XEM",3980,,,1508401166.48658
7976,0,"LBC",3010,,,1508401166.48658
7977,0,"ZRX",4001,,,1508401166.48658
7978,0,"XBC",861876,,,1508401166.48658
7979,0,"FCT",284319,,,1508401166.48658
7980,0,"VTC",35250,,,1508401166.48658
7981,0,"BTC",100000000,,5637.00000004,1508401226.99251
7982,0,"ETH",5460525,100000000,307.99999997,1508401226.99251
7983,0,"NEOS",43383,,,1508401226.99251
7984,0,"NXT",1133,,,1508401226.99251
7985,0,"NMC",20047,,,1508401226.99251
7986,0,"SJCX",7498,,,1508401226.99251
7987,0,"NAV",17229,,,1508401226.99251
7988,0,"PPC",20500,,,1508401226.99251
7989,0,"XMR",1575240,,,1508401226.99251
7990,0,"POT",1275,,,1508401226.99251
7991,0,"SBD",17097,,,1508401226.99251
7992,0,"REP",326079,,,1508401226.99251
7993,0,"STEEM",18477,,,1508401226.99251
7994,0,"BCN",28,,,1508401226.99251
7995,0,"BLK",3121,,,1508401226.99251
7996,0,"GNO",1404312,,,1508401226.99251
7997,0,"BURST",115,,,1508401226.99251
7998,0,"DASH",5228925,,,1508401226.99251
7999,0,"NOTE",770,,,1508401226.99251
8000,0,"FLO",1216,,,1508401226.99251
8001,0,"BELA",1766,,,1508401226.99251
8002,0,"BTCD",1549806,,,1508401226.99251
8003,0,"DCR",485990,,,1508401226.99251
8004,0,"ETC",199765,,,1508401226.99251
8005,0,"STR",568,,,1508401226.99251
8006,0,"XRP",3762,,,1508401226.99251
8007,0,"ZEC",4005297,,,1508401226.99251
8008,0,"VIA",19306,,,1508401226.99251
8009,0,"XPM",2383,,,1508401226.99251
8010,0,"BCH",5845000,,,1508401226.99251
8011,0,"GNT",3881,,,1508401226.99251
8012,0,"PINK",378,,,1508401226.99251
8013,0,"EXP",31508,,,1508401226.99251
8014,0,"DOGE",18,,,1508401226.99251
8015,0,"NAUT",1916,,,1508401226.99251
8016,0,"NXC",3597,,,1508401226.99251
8017,0,"SYS",3345,,,1508401226.99251
8018,0,"XVC",4303,,,1508401226.99251
8019,0,"LSK",89544,,,1508401226.99251
8020,0,"MAID",6957,,,1508401226.99251
8021,0,"RADS",68431,,,1508401226.99251
8022,0,"STRAT",59055,,,1508401226.99251
8023,0,"XCP",148000,,,1508401226.99251
8024,0,"OMNI",396000,,,1508401226.99251
8025,0,"HUC",1293,,,1508401226.99251
8026,0,"SC",73,,,1508401226.99251
8027,0,"BTS",1011,,,1508401226.99251
8028,0,"CVC",6068,,,1508401226.99251
8029,0,"DGB",182,,,1508401226.99251
8030,0,"GAME",32267,,,1508401226.99251
8031,0,"GRC",631,,,1508401226.99251
8032,0,"VRC",5894,,,1508401226.99251
8033,0,"FLDC",154,,,1508401226.99251
8034,0,"RIC",761,,,1508401226.99251
8035,0,"LTC",1056000,,,1508401226.99251
8036,0,"ARDR",4065,,,1508401226.99251
8037,0,"AMP",2280,,,1508401226.99251
8038,0,"EMC2",1580,,,1508401226.99251
8039,0,"CLAM",71537,,,1508401226.99251
8040,0,"OMG",140405,,,1508401226.99251
8041,0,"PASC",4980,,,1508401226.99251
8042,0,"BTM",8002,,,1508401226.99251
8043,0,"BCY",5569,,,1508401226.99251
8044,0,"GAS",360855,,,1508401226.99251
8045,0,"XEM",3981,,,1508401226.99251
8046,0,"LBC",3010,,,1508401226.99251
8047,0,"ZRX",4001,,,1508401226.99251
8048,0,"XBC",861876,,,1508401226.99251
8049,0,"FCT",284319,,,1508401226.99251
8050,0,"VTC",35215,,,1508401226.99251
8051,0,"BTC",100000000,,5637.99999999,1508401287.53189
8052,0,"ETH",5460200,100000000,307.33844,1508401287.53189
8053,0,"NEOS",43383,,,1508401287.53189
8054,0,"NXT",1133,,,1508401287.53189
8055,0,"NMC",20047,,,1508401287.53189
8056,0,"SJCX",7498,,,1508401287.53189
8057,0,"NAV",17416,,,1508401287.53189
8058,0,"PPC",20500,,,1508401287.53189
8059,0,"XMR",1575330,,,1508401287.53189
8060,0,"POT",1275,,,1508401287.53189
8061,0,"SBD",17097,,,1508401287.53189
8062,0,"REP",326079,,,1508401287.53189
8063,0,"STEEM",18477,,,1508401287.53189
8064,0,"BCN",28,,,1508401287.53189
8065,0,"BLK",3121,,,1508401287.53189
8066,0,"GNO",1404312,,,1508401287.53189
8067,0,"BURST",113,,,1508401287.53189
8068,0,"DASH",5211997,,,1508401287.53189
8069,0,"NOTE",770,,,1508401287.53189
8070,0,"FLO",1216,,,1508401287.53189
8071,0,"BELA",1766,,,1508401287.53189
8072,0,"BTCD",1549806,,,1508401287.53189
8073,0,"DCR",485990,,,1508401287.53189
8074,0,"ETC",200843,,,1508401287.53189
8075,0,"STR",569,,,1508401287.53189
8076,0,"XRP",3764,,,1508401287.53189
8077,0,"ZEC",4005348,,,1508401287.53189
8078,0,"VIA",19306,,,1508401287.53189
8079,0,"XPM",2383,,,1508401287.53189
8080,0,"BCH",5845000,,,1508401287.53189
8081,0,"GNT",3881,,,1508401287.53189
8082,0,"PINK",378,,,1508401287.53189
8083,0,"EXP",31508,,,1508401287.53189
8084,0,"DOGE",18,,,1508401287.53189
8085,0,"NAUT",1916,,,1508401287.53189
8086,0,"NXC",3597,,,1508401287.53189
8087,0,"SYS",3345,,,1508401287.53189
8088,0,"XVC",4303,,,1508401287.53189
8089,0,"LSK",89544,,,1508401287.53189
8090,0,"MAID",6957,,,1508401287.53189
8091,0,"RADS",68431,,,1508401287.53189
8092,0,"STRAT",58990,,,1508401287.53189
8093,0,"XCP",148000,,,1508401287.53189
8094,0,"OMNI",396000,,,1508401287.53189
8095,0,"HUC",1293,,,1508401287.53189
8096,0,"SC",73,,,1508401287.53189
8097,0,"BTS",1006,,,1508401287.53189
8098,0,"CVC",6068,,,1508401287.53189
8099,0,"DGB",182,,,1508401287.53189
8100,0,"GAME",32267,,,1508401287.53189
8101,0,"GRC",646,,,1508401287.53189
8102,0,"VRC",5894,,,1508401287.53189
8103,0,"FLDC",154,,,1508401287.53189
8104,0,"RIC",761,,,1508401287.53189
8105,0,"LTC",1056582,,,1508401287.53189
8106,0,"ARDR",4065,,,1508401287.53189
8107,0,"AMP",2280,,,1508401287.53189
8108,0,"EMC2",1580,,,1508401287.53189
8109,0,"CLAM",71537,,,1508401287.53189
8110,0,"OMG",140405,,,1508401287.53189
8111,0,"PASC",4980,,,1508401287.53189
8112,0,"BTM",8002,,,1508401287.53189
8113,0,"BCY",5569,,,1508401287.53189
8114,0,"GAS",360852,,,1508401287.53189
8115,0,"XEM",3986,,,1508401287.53189
8116,0,"LBC",3010,,,1508401287.53189
8117,0,"ZRX",4001,,,1508401287.53189
8118,0,"XBC",861876,,,1508401287.53189
8119,0,"FCT",284319,,,1508401287.53189
8120,0,"VTC",34999,,,1508401287.53189
8121,0,"BTC",100000000,,5629.33698276,1508401348.56257
8122,0,"ETH",5476324,100000000,308.19,1508401348.56257
8123,0,"NEOS",43383,,,1508401348.56257
8124,0,"NXT",1133,,,1508401348.56257
8125,0,"NMC",20047,,,1508401348.56257
8126,0,"SJCX",7498,,,1508401348.56257
8127,0,"NAV",17132,,,1508401348.56257
8128,0,"PPC",20500,,,1508401348.56257
8129,0,"XMR",1575413,,,1508401348.56257
8130,0,"POT",1275,,,1508401348.56257
8131,0,"SBD",17097,,,1508401348.56257
8132,0,"REP",326079,,,1508401348.56257
8133,0,"STEEM",18477,,,1508401348.56257
8134,0,"BCN",28,,,1508401348.56257
